userId	geneSymbol	geneName	entrezgene	gLink
Gdf11	Gdf11	growth differentiation factor 11	14561	https://www.ncbi.nlm.nih.gov/gene/?term=14561
Smco3	Smco3	single-pass membrane protein with coiled-coil domains 3	654818	https://www.ncbi.nlm.nih.gov/gene/?term=654818
Pnpla6	Pnpla6	patatin-like phospholipase domain containing 6	50767	https://www.ncbi.nlm.nih.gov/gene/?term=50767
Nova1	Nova1	neuro-oncological ventral antigen 1	664883	https://www.ncbi.nlm.nih.gov/gene/?term=664883
Mapk4	Mapk4	mitogen-activated protein kinase 4	225724	https://www.ncbi.nlm.nih.gov/gene/?term=225724
Armcx3	Armcx3	armadillo repeat containing, X-linked 3	71703	https://www.ncbi.nlm.nih.gov/gene/?term=71703
Rap1gap2	Rap1gap2	RAP1 GTPase activating protein 2	380711	https://www.ncbi.nlm.nih.gov/gene/?term=380711
Tmem179	Tmem179	transmembrane protein 179	104885	https://www.ncbi.nlm.nih.gov/gene/?term=104885
Osbpl5	Osbpl5	oxysterol binding protein-like 5	79196	https://www.ncbi.nlm.nih.gov/gene/?term=79196
Chst11	Chst11	carbohydrate sulfotransferase 11	58250	https://www.ncbi.nlm.nih.gov/gene/?term=58250
Kcnma1	Kcnma1	potassium large conductance calcium-activated channel, subfamily M, alpha member 1	16531	https://www.ncbi.nlm.nih.gov/gene/?term=16531
Lrrc6	Lrrc6	leucine rich repeat containing 6 (testis)	54562	https://www.ncbi.nlm.nih.gov/gene/?term=54562
Ppp2r1a	Ppp2r1a	protein phosphatase 2, regulatory subunit A, alpha	51792	https://www.ncbi.nlm.nih.gov/gene/?term=51792
Tiam2	Tiam2	T cell lymphoma invasion and metastasis 2	24001	https://www.ncbi.nlm.nih.gov/gene/?term=24001
Dscaml1	Dscaml1	DS cell adhesion molecule like 1	114873	https://www.ncbi.nlm.nih.gov/gene/?term=114873
Adgrb1	Adgrb1	adhesion G protein-coupled receptor B1	107831	https://www.ncbi.nlm.nih.gov/gene/?term=107831
Pim3	Pim3	proviral integration site 3	223775	https://www.ncbi.nlm.nih.gov/gene/?term=223775
Cyb5b	Cyb5b	cytochrome b5 type B	66427	https://www.ncbi.nlm.nih.gov/gene/?term=66427
Cipc	Cipc	CLOCK interacting protein, circadian	217732	https://www.ncbi.nlm.nih.gov/gene/?term=217732
Epha6	Epha6	Eph receptor A6	13840	https://www.ncbi.nlm.nih.gov/gene/?term=13840
Ip6k2	Ip6k2	inositol hexaphosphate kinase 2	76500	https://www.ncbi.nlm.nih.gov/gene/?term=76500
Lrrc8b	Lrrc8b	leucine rich repeat containing 8 family, member B	433926	https://www.ncbi.nlm.nih.gov/gene/?term=433926
Avl9	Avl9	AVL9 cell migration associated	78937	https://www.ncbi.nlm.nih.gov/gene/?term=78937
Npy	Npy	neuropeptide Y	109648	https://www.ncbi.nlm.nih.gov/gene/?term=109648
Cep170b	Cep170b	centrosomal protein 170B	217882	https://www.ncbi.nlm.nih.gov/gene/?term=217882
Pcsk6	Pcsk6	proprotein convertase subtilisin/kexin type 6	18553	https://www.ncbi.nlm.nih.gov/gene/?term=18553
Dld	Dld	dihydrolipoamide dehydrogenase	13382	https://www.ncbi.nlm.nih.gov/gene/?term=13382
Sez6	Sez6	seizure related gene 6	20370	https://www.ncbi.nlm.nih.gov/gene/?term=20370
Vwa1	Vwa1	von Willebrand factor A domain containing 1	246228	https://www.ncbi.nlm.nih.gov/gene/?term=246228
Cdr2	Cdr2	cerebellar degeneration-related 2	12585	https://www.ncbi.nlm.nih.gov/gene/?term=12585
Cyld	Cyld	CYLD lysine 63 deubiquitinase	74256	https://www.ncbi.nlm.nih.gov/gene/?term=74256
Sv2c	Sv2c	synaptic vesicle glycoprotein 2c	75209	https://www.ncbi.nlm.nih.gov/gene/?term=75209
Meaf6	Meaf6	MYST/Esa1-associated factor 6	70088	https://www.ncbi.nlm.nih.gov/gene/?term=70088
Igfbp7	Igfbp7	insulin-like growth factor binding protein 7	29817	https://www.ncbi.nlm.nih.gov/gene/?term=29817
Camk2n1	Camk2n1	calcium/calmodulin-dependent protein kinase II inhibitor 1	66259	https://www.ncbi.nlm.nih.gov/gene/?term=66259
Col19a1	Col19a1	collagen, type XIX, alpha 1	12823	https://www.ncbi.nlm.nih.gov/gene/?term=12823
Nfat5	Nfat5	nuclear factor of activated T cells 5	54446	https://www.ncbi.nlm.nih.gov/gene/?term=54446
Fbxo11	Fbxo11	F-box protein 11	225055	https://www.ncbi.nlm.nih.gov/gene/?term=225055
Map6	Map6	microtubule-associated protein 6	17760	https://www.ncbi.nlm.nih.gov/gene/?term=17760
Caskin2	Caskin2	CASK-interacting protein 2	140721	https://www.ncbi.nlm.nih.gov/gene/?term=140721
Gnl1	Gnl1	guanine nucleotide binding protein-like 1	14670	https://www.ncbi.nlm.nih.gov/gene/?term=14670
Evi5l	Evi5l	ecotropic viral integration site 5 like	213027	https://www.ncbi.nlm.nih.gov/gene/?term=213027
Rufy2	Rufy2	RUN and FYVE domain-containing 2	70432	https://www.ncbi.nlm.nih.gov/gene/?term=70432
Psd	Psd	pleckstrin and Sec7 domain containing	73728	https://www.ncbi.nlm.nih.gov/gene/?term=73728
Camta1	Camta1	calmodulin binding transcription activator 1	100072	https://www.ncbi.nlm.nih.gov/gene/?term=100072
Ece1	Ece1	endothelin converting enzyme 1	230857	https://www.ncbi.nlm.nih.gov/gene/?term=230857
Rps6kl1	Rps6kl1	ribosomal protein S6 kinase-like 1	238323	https://www.ncbi.nlm.nih.gov/gene/?term=238323
Mdk	Mdk	midkine	17242	https://www.ncbi.nlm.nih.gov/gene/?term=17242
Mmp16	Mmp16	matrix metallopeptidase 16	17389	https://www.ncbi.nlm.nih.gov/gene/?term=17389
Uqcrh	Uqcrh	ubiquinol-cytochrome c reductase hinge protein	66576	https://www.ncbi.nlm.nih.gov/gene/?term=66576
Plxnc1	Plxnc1	plexin C1	54712	https://www.ncbi.nlm.nih.gov/gene/?term=54712
Abcc8	Abcc8	ATP-binding cassette, sub-family C (CFTR/MRP), member 8	20927	https://www.ncbi.nlm.nih.gov/gene/?term=20927
Lingo2	Lingo2	leucine rich repeat and Ig domain containing 2	242384	https://www.ncbi.nlm.nih.gov/gene/?term=242384
Zswim5	Zswim5	zinc finger SWIM-type containing 5	74464	https://www.ncbi.nlm.nih.gov/gene/?term=74464
Cdip1	Cdip1	cell death inducing Trp53 target 1	66626	https://www.ncbi.nlm.nih.gov/gene/?term=66626
Akap2	Akap2	A kinase (PRKA) anchor protein 2	11641	https://www.ncbi.nlm.nih.gov/gene/?term=11641
Chmp7	Chmp7	charged multivesicular body protein 7	105513	https://www.ncbi.nlm.nih.gov/gene/?term=105513
Begain	Begain	brain-enriched guanylate kinase-associated	380785	https://www.ncbi.nlm.nih.gov/gene/?term=380785
Rab2a	Rab2a	RAB2A, member RAS oncogene family	59021	https://www.ncbi.nlm.nih.gov/gene/?term=59021
Sema6d	Sema6d	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D	214968	https://www.ncbi.nlm.nih.gov/gene/?term=214968
Mycn	Mycn	v-myc avian myelocytomatosis viral related oncogene, neuroblastoma derived	18109	https://www.ncbi.nlm.nih.gov/gene/?term=18109
Gm20604	Gm20604	predicted gene 20604	100859931	https://www.ncbi.nlm.nih.gov/gene/?term=100859931
Gsg1l	Gsg1l	GSG1-like	269994	https://www.ncbi.nlm.nih.gov/gene/?term=269994
Sh3gl3	Sh3gl3	SH3-domain GRB2-like 3	20408	https://www.ncbi.nlm.nih.gov/gene/?term=20408
Nat8l	Nat8l	N-acetyltransferase 8-like	269642	https://www.ncbi.nlm.nih.gov/gene/?term=269642
Bckdhb	Bckdhb	branched chain ketoacid dehydrogenase E1, beta polypeptide	12040	https://www.ncbi.nlm.nih.gov/gene/?term=12040
Zbtb41	Zbtb41	zinc finger and BTB domain containing 41	226470	https://www.ncbi.nlm.nih.gov/gene/?term=226470
Tead1	Tead1	TEA domain family member 1	21676	https://www.ncbi.nlm.nih.gov/gene/?term=21676
Glo1	Glo1	glyoxalase 1	109801	https://www.ncbi.nlm.nih.gov/gene/?term=109801
Susd5	Susd5	sushi domain containing 5	382111	https://www.ncbi.nlm.nih.gov/gene/?term=382111
Zfr2	Zfr2	zinc finger RNA binding protein 2	103406	https://www.ncbi.nlm.nih.gov/gene/?term=103406
Ankrd46	Ankrd46	ankyrin repeat domain 46	68839	https://www.ncbi.nlm.nih.gov/gene/?term=68839
Myt1l	Myt1l	myelin transcription factor 1-like	17933	https://www.ncbi.nlm.nih.gov/gene/?term=17933
Dph6	Dph6	diphthamine biosynthesis 6	66632	https://www.ncbi.nlm.nih.gov/gene/?term=66632
Tmem130	Tmem130	transmembrane protein 130	243339	https://www.ncbi.nlm.nih.gov/gene/?term=243339
Slc1a4	Slc1a4	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4	55963	https://www.ncbi.nlm.nih.gov/gene/?term=55963
Akap5	Akap5	A kinase (PRKA) anchor protein 5	238276	https://www.ncbi.nlm.nih.gov/gene/?term=238276
Pi4ka	Pi4ka	phosphatidylinositol 4-kinase alpha	224020	https://www.ncbi.nlm.nih.gov/gene/?term=224020
Nomo1	Nomo1	nodal modulator 1	211548	https://www.ncbi.nlm.nih.gov/gene/?term=211548
Hdac3	Hdac3	histone deacetylase 3	15183	https://www.ncbi.nlm.nih.gov/gene/?term=15183
Grk5	Grk5	G protein-coupled receptor kinase 5	14773	https://www.ncbi.nlm.nih.gov/gene/?term=14773
Adcy2	Adcy2	adenylate cyclase 2	210044	https://www.ncbi.nlm.nih.gov/gene/?term=210044
Cpm	Cpm	carboxypeptidase M	70574	https://www.ncbi.nlm.nih.gov/gene/?term=70574
Cck	Cck	cholecystokinin	12424	https://www.ncbi.nlm.nih.gov/gene/?term=12424
Exd2	Exd2	exonuclease 3'-5' domain containing 2	97827	https://www.ncbi.nlm.nih.gov/gene/?term=97827
Tubb2b	Tubb2b	tubulin, beta 2B class IIB	73710	https://www.ncbi.nlm.nih.gov/gene/?term=73710
Ezr	Ezr	ezrin	22350	https://www.ncbi.nlm.nih.gov/gene/?term=22350
Grasp	Grasp	GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein	56149	https://www.ncbi.nlm.nih.gov/gene/?term=56149
Slc2a3	Slc2a3	solute carrier family 2 (facilitated glucose transporter), member 3	20527	https://www.ncbi.nlm.nih.gov/gene/?term=20527
Gabbr2	Gabbr2	gamma-aminobutyric acid (GABA) B receptor, 2	242425	https://www.ncbi.nlm.nih.gov/gene/?term=242425
Scn1a	Scn1a	sodium channel, voltage-gated, type I, alpha	20265	https://www.ncbi.nlm.nih.gov/gene/?term=20265
Plxnb3	Plxnb3	plexin B3	140571	https://www.ncbi.nlm.nih.gov/gene/?term=140571
Plekhh1	Plekhh1	pleckstrin homology domain containing, family H (with MyTH4 domain) member 1	211945	https://www.ncbi.nlm.nih.gov/gene/?term=211945
Pitpnm3	Pitpnm3	PITPNM family member 3	327958	https://www.ncbi.nlm.nih.gov/gene/?term=327958
Scn1b	Scn1b	sodium channel, voltage-gated, type I, beta	20266	https://www.ncbi.nlm.nih.gov/gene/?term=20266
Plcb1	Plcb1	phospholipase C, beta 1	18795	https://www.ncbi.nlm.nih.gov/gene/?term=18795
Atp5c1	Atp5c1	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1	11949	https://www.ncbi.nlm.nih.gov/gene/?term=11949
Kcnq4	Kcnq4	potassium voltage-gated channel, subfamily Q, member 4	60613	https://www.ncbi.nlm.nih.gov/gene/?term=60613
Cabp1	Cabp1	calcium binding protein 1	29867	https://www.ncbi.nlm.nih.gov/gene/?term=29867
Hnrnpdl	Hnrnpdl	heterogeneous nuclear ribonucleoprotein D-like	50926	https://www.ncbi.nlm.nih.gov/gene/?term=50926
Eml2	Eml2	echinoderm microtubule associated protein like 2	72205	https://www.ncbi.nlm.nih.gov/gene/?term=72205
Me3	Me3	malic enzyme 3, NADP(+)-dependent, mitochondrial	109264	https://www.ncbi.nlm.nih.gov/gene/?term=109264
Cox6c	Cox6c	cytochrome c oxidase subunit 6C	12864	https://www.ncbi.nlm.nih.gov/gene/?term=12864
Ankrd13c	Ankrd13c	ankyrin repeat domain 13c	433667	https://www.ncbi.nlm.nih.gov/gene/?term=433667
5330417C22Rik	5330417C22Rik	RIKEN cDNA 5330417C22 gene	229722	https://www.ncbi.nlm.nih.gov/gene/?term=229722
Mn1	Mn1	meningioma 1	433938	https://www.ncbi.nlm.nih.gov/gene/?term=433938
Itpa	Itpa	inosine triphosphatase (nucleoside triphosphate pyrophosphatase)	16434	https://www.ncbi.nlm.nih.gov/gene/?term=16434
N4bp3	N4bp3	NEDD4 binding protein 3	212706	https://www.ncbi.nlm.nih.gov/gene/?term=212706
Pdgfrb	Pdgfrb	platelet derived growth factor receptor, beta polypeptide	18596	https://www.ncbi.nlm.nih.gov/gene/?term=18596
Rgs12	Rgs12	regulator of G-protein signaling 12	71729	https://www.ncbi.nlm.nih.gov/gene/?term=71729
Stox2	Stox2	storkhead box 2	71069	https://www.ncbi.nlm.nih.gov/gene/?term=71069
Adcy9	Adcy9	adenylate cyclase 9	11515	https://www.ncbi.nlm.nih.gov/gene/?term=11515
Fam20a	Fam20a	family with sequence similarity 20, member A	208659	https://www.ncbi.nlm.nih.gov/gene/?term=208659
Sdc4	Sdc4	syndecan 4	20971	https://www.ncbi.nlm.nih.gov/gene/?term=20971
C1ql1	C1ql1	complement component 1, q subcomponent-like 1	23829	https://www.ncbi.nlm.nih.gov/gene/?term=23829
Atp5b	Atp5b	ATP synthase, H+ transporting mitochondrial F1 complex, beta subunit	11947	https://www.ncbi.nlm.nih.gov/gene/?term=11947
Numbl	Numbl	numb-like	18223	https://www.ncbi.nlm.nih.gov/gene/?term=18223
Map1a	Map1a	microtubule-associated protein 1 A	17754	https://www.ncbi.nlm.nih.gov/gene/?term=17754
Scara3	Scara3	scavenger receptor class A, member 3	219151	https://www.ncbi.nlm.nih.gov/gene/?term=219151
Prr36	Prr36	proline rich 36	73072	https://www.ncbi.nlm.nih.gov/gene/?term=73072
Dusp3	Dusp3	dual specificity phosphatase 3 (vaccinia virus phosphatase VH1-related)	72349	https://www.ncbi.nlm.nih.gov/gene/?term=72349
Cbx7	Cbx7	chromobox 7	52609	https://www.ncbi.nlm.nih.gov/gene/?term=52609
Kcnip2	Kcnip2	Kv channel-interacting protein 2	80906	https://www.ncbi.nlm.nih.gov/gene/?term=80906
Csgalnact1	Csgalnact1	chondroitin sulfate N-acetylgalactosaminyltransferase 1	234356	https://www.ncbi.nlm.nih.gov/gene/?term=234356
Enc1	Enc1	ectodermal-neural cortex 1	13803	https://www.ncbi.nlm.nih.gov/gene/?term=13803
Fads6	Fads6	fatty acid desaturase domain family, member 6	328035	https://www.ncbi.nlm.nih.gov/gene/?term=328035
Dctn3	Dctn3	dynactin 3	53598	https://www.ncbi.nlm.nih.gov/gene/?term=53598
Pithd1	Pithd1	PITH (C-terminal proteasome-interacting domain of thioredoxin-like) domain containing 1	66193	https://www.ncbi.nlm.nih.gov/gene/?term=66193
Ubxn2a	Ubxn2a	UBX domain protein 2A	217379	https://www.ncbi.nlm.nih.gov/gene/?term=217379
Josd1	Josd1	Josephin domain containing 1	74158	https://www.ncbi.nlm.nih.gov/gene/?term=74158
Gle1	Gle1	GLE1 RNA export mediator (yeast)	74412	https://www.ncbi.nlm.nih.gov/gene/?term=74412
Ankrd13d	Ankrd13d	ankyrin repeat domain 13 family, member D	68423	https://www.ncbi.nlm.nih.gov/gene/?term=68423
Rsrc1	Rsrc1	arginine/serine-rich coiled-coil 1	66880	https://www.ncbi.nlm.nih.gov/gene/?term=66880
Vmp1	Vmp1	vacuole membrane protein 1	75909	https://www.ncbi.nlm.nih.gov/gene/?term=75909
Nrxn2	Nrxn2	neurexin II	18190	https://www.ncbi.nlm.nih.gov/gene/?term=18190
Ndufs5	Ndufs5	NADH:ubiquinone oxidoreductase core subunit S5	595136	https://www.ncbi.nlm.nih.gov/gene/?term=595136
Jmjd4	Jmjd4	jumonji domain containing 4	194952	https://www.ncbi.nlm.nih.gov/gene/?term=194952
Fbll1	Fbll1	fibrillarin-like 1	237730	https://www.ncbi.nlm.nih.gov/gene/?term=237730
Blzf1	Blzf1	basic leucine zipper nuclear factor 1	66352	https://www.ncbi.nlm.nih.gov/gene/?term=66352
Wrnip1	Wrnip1	Werner helicase interacting protein 1	78903	https://www.ncbi.nlm.nih.gov/gene/?term=78903
Bcr	Bcr	breakpoint cluster region	110279	https://www.ncbi.nlm.nih.gov/gene/?term=110279
Pkia	Pkia	protein kinase inhibitor, alpha	18767	https://www.ncbi.nlm.nih.gov/gene/?term=18767
Lrfn3	Lrfn3	leucine rich repeat and fibronectin type III domain containing 3	233067	https://www.ncbi.nlm.nih.gov/gene/?term=233067
Col4a2	Col4a2	collagen, type IV, alpha 2	12827	https://www.ncbi.nlm.nih.gov/gene/?term=12827
Gpsm1	Gpsm1	G-protein signalling modulator 1 (AGS3-like, C. elegans)	67839	https://www.ncbi.nlm.nih.gov/gene/?term=67839
Pcdha12	Pcdha12	protocadherin alpha 12	192164	https://www.ncbi.nlm.nih.gov/gene/?term=192164
Ckap5	Ckap5	cytoskeleton associated protein 5	75786	https://www.ncbi.nlm.nih.gov/gene/?term=75786
Nipsnap2	Nipsnap2	nipsnap homolog 2	14467	https://www.ncbi.nlm.nih.gov/gene/?term=14467
Sowahb	Sowahb	sosondowah ankyrin repeat domain family member B	78088	https://www.ncbi.nlm.nih.gov/gene/?term=78088
Synpo2	Synpo2	synaptopodin 2	118449	https://www.ncbi.nlm.nih.gov/gene/?term=118449
Nacc2	Nacc2	nucleus accumbens associated 2, BEN and BTB (POZ) domain containing	67991	https://www.ncbi.nlm.nih.gov/gene/?term=67991
Slc25a33	Slc25a33	solute carrier family 25, member 33	70556	https://www.ncbi.nlm.nih.gov/gene/?term=70556
Vgf	Vgf	VGF nerve growth factor inducible	381677	https://www.ncbi.nlm.nih.gov/gene/?term=381677
E330009J07Rik	E330009J07Rik	RIKEN cDNA E330009J07 gene	243780	https://www.ncbi.nlm.nih.gov/gene/?term=243780
Chga	Chga	chromogranin A	12652	https://www.ncbi.nlm.nih.gov/gene/?term=12652
Micall1	Micall1	microtubule associated monooxygenase, calponin and LIM domain containing -like 1	27008	https://www.ncbi.nlm.nih.gov/gene/?term=27008
Eif1ax	Eif1ax	eukaryotic translation initiation factor 1A, X-linked	66235	https://www.ncbi.nlm.nih.gov/gene/?term=66235
Ehd1	Ehd1	EH-domain containing 1	13660	https://www.ncbi.nlm.nih.gov/gene/?term=13660
Jakmip1	Jakmip1	janus kinase and microtubule interacting protein 1	76071	https://www.ncbi.nlm.nih.gov/gene/?term=76071
Sytl5	Sytl5	synaptotagmin-like 5	236643	https://www.ncbi.nlm.nih.gov/gene/?term=236643
Prkcq	Prkcq	protein kinase C, theta	18761	https://www.ncbi.nlm.nih.gov/gene/?term=18761
Nudt21	Nudt21	nudix (nucleoside diphosphate linked moiety X)-type motif 21	68219	https://www.ncbi.nlm.nih.gov/gene/?term=68219
Slc25a25	Slc25a25	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 25	227731	https://www.ncbi.nlm.nih.gov/gene/?term=227731
Ednrb	Ednrb	endothelin receptor type B	13618	https://www.ncbi.nlm.nih.gov/gene/?term=13618
Kcnj4	Kcnj4	potassium inwardly-rectifying channel, subfamily J, member 4	16520	https://www.ncbi.nlm.nih.gov/gene/?term=16520
Aldh1b1	Aldh1b1	aldehyde dehydrogenase 1 family, member B1	72535	https://www.ncbi.nlm.nih.gov/gene/?term=72535
Kcnab3	Kcnab3	potassium voltage-gated channel, shaker-related subfamily, beta member 3	16499	https://www.ncbi.nlm.nih.gov/gene/?term=16499
Emb	Emb	embigin	13723	https://www.ncbi.nlm.nih.gov/gene/?term=13723
Nhsl1	Nhsl1	NHS-like 1	215819	https://www.ncbi.nlm.nih.gov/gene/?term=215819
Mrpl50	Mrpl50	mitochondrial ribosomal protein L50	28028	https://www.ncbi.nlm.nih.gov/gene/?term=28028
Farp1	Farp1	FERM, RhoGEF (Arhgef) and pleckstrin domain protein 1 (chondrocyte-derived)	223254	https://www.ncbi.nlm.nih.gov/gene/?term=223254
Spata2l	Spata2l	spermatogenesis associated 2-like	78779	https://www.ncbi.nlm.nih.gov/gene/?term=78779
Cacng3	Cacng3	calcium channel, voltage-dependent, gamma subunit 3	54376	https://www.ncbi.nlm.nih.gov/gene/?term=54376
Afg3l2	Afg3l2	AFG3-like AAA ATPase 2	69597	https://www.ncbi.nlm.nih.gov/gene/?term=69597
Cmas	Cmas	cytidine monophospho-N-acetylneuraminic acid synthetase	12764	https://www.ncbi.nlm.nih.gov/gene/?term=12764
Rnf157	Rnf157	ring finger protein 157	217340	https://www.ncbi.nlm.nih.gov/gene/?term=217340
Tub	Tub	tubby bipartite transcription factor	22141	https://www.ncbi.nlm.nih.gov/gene/?term=22141
Carmil3	Carmil3	capping protein regulator and myosin 1 linker 3	268747	https://www.ncbi.nlm.nih.gov/gene/?term=268747
Mtch1	Mtch1	mitochondrial carrier 1	56462	https://www.ncbi.nlm.nih.gov/gene/?term=56462
Dclk3	Dclk3	doublecortin-like kinase 3	245038	https://www.ncbi.nlm.nih.gov/gene/?term=245038
Cspg4	Cspg4	chondroitin sulfate proteoglycan 4	121021	https://www.ncbi.nlm.nih.gov/gene/?term=121021
Camk2n2	Camk2n2	calcium/calmodulin-dependent protein kinase II inhibitor 2	73047	https://www.ncbi.nlm.nih.gov/gene/?term=73047
Scn8a	Scn8a	sodium channel, voltage-gated, type VIII, alpha	20273	https://www.ncbi.nlm.nih.gov/gene/?term=20273
Abtb2	Abtb2	ankyrin repeat and BTB (POZ) domain containing 2	99382	https://www.ncbi.nlm.nih.gov/gene/?term=99382
Tanc1	Tanc1	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1	66860	https://www.ncbi.nlm.nih.gov/gene/?term=66860
Coq7	Coq7	demethyl-Q 7	12850	https://www.ncbi.nlm.nih.gov/gene/?term=12850
Slit1	Slit1	slit guidance ligand 1	20562	https://www.ncbi.nlm.nih.gov/gene/?term=20562
Slc2a1	Slc2a1	solute carrier family 2 (facilitated glucose transporter), member 1	20525	https://www.ncbi.nlm.nih.gov/gene/?term=20525
Arpp21	Arpp21	cyclic AMP-regulated phosphoprotein, 21	74100	https://www.ncbi.nlm.nih.gov/gene/?term=74100
Celsr2	Celsr2	cadherin, EGF LAG seven-pass G-type receptor 2	53883	https://www.ncbi.nlm.nih.gov/gene/?term=53883
Ppp1r9a	Ppp1r9a	protein phosphatase 1, regulatory subunit 9A	243725	https://www.ncbi.nlm.nih.gov/gene/?term=243725
Kif17	Kif17	kinesin family member 17	16559	https://www.ncbi.nlm.nih.gov/gene/?term=16559
Ckb	Ckb	creatine kinase, brain	12709	https://www.ncbi.nlm.nih.gov/gene/?term=12709
Nptx1	Nptx1	neuronal pentraxin 1	18164	https://www.ncbi.nlm.nih.gov/gene/?term=18164
Celf6	Celf6	CUGBP, Elav-like family member 6	76183	https://www.ncbi.nlm.nih.gov/gene/?term=76183
Phactr1	Phactr1	phosphatase and actin regulator 1	218194	https://www.ncbi.nlm.nih.gov/gene/?term=218194
Tmem151b	Tmem151b	transmembrane protein 151B	210573	https://www.ncbi.nlm.nih.gov/gene/?term=210573
Mical2	Mical2	microtubule associated monooxygenase, calponin and LIM domain containing 2	320878	https://www.ncbi.nlm.nih.gov/gene/?term=320878
Dcc	Dcc	deleted in colorectal carcinoma	13176	https://www.ncbi.nlm.nih.gov/gene/?term=13176
Rgs14	Rgs14	regulator of G-protein signaling 14	51791	https://www.ncbi.nlm.nih.gov/gene/?term=51791
Zfp704	Zfp704	zinc finger protein 704	170753	https://www.ncbi.nlm.nih.gov/gene/?term=170753
Kcnh1	Kcnh1	potassium voltage-gated channel, subfamily H (eag-related), member 1	16510	https://www.ncbi.nlm.nih.gov/gene/?term=16510
Nrsn1	Nrsn1	neurensin 1	22360	https://www.ncbi.nlm.nih.gov/gene/?term=22360
Alg2	Alg2	asparagine-linked glycosylation 2 (alpha-1,3-mannosyltransferase)	56737	https://www.ncbi.nlm.nih.gov/gene/?term=56737
Stk38l	Stk38l	serine/threonine kinase 38 like	232533	https://www.ncbi.nlm.nih.gov/gene/?term=232533
Ntm	Ntm	neurotrimin	235106	https://www.ncbi.nlm.nih.gov/gene/?term=235106
1700037H04Rik	1700037H04Rik	RIKEN cDNA 1700037H04 gene	67326	https://www.ncbi.nlm.nih.gov/gene/?term=67326
